"Plot Title: 1283020 "
"#","Time, GMT-05:00","K-Type, °C","Started","Bad Battery","Host Connected","Stopped","End Of File"
18252,05/04/15 03:44:23.661 PM,26.66,,,,,
18253,05/04/15 03:44:24.661 PM,27.00,,,,,
18254,05/04/15 03:44:25.661 PM,27.00,,,,,
18255,05/04/15 03:44:26.661 PM,26.66,,,,,
18256,05/04/15 03:44:27.661 PM,27.00,,,,,
18257,05/04/15 03:44:28.661 PM,27.00,,,,,
18258,05/04/15 03:44:29.661 PM,26.66,,,,,
18259,05/04/15 03:44:30.661 PM,26.66,,,,,
18260,05/04/15 03:44:31.661 PM,26.66,,,,,
18261,05/04/15 03:44:32.661 PM,27.00,,,,,
18262,05/04/15 03:44:33.661 PM,26.66,,,,,
18263,05/04/15 03:44:34.661 PM,27.00,,,,,
18264,05/04/15 03:44:35.661 PM,27.00,,,,,
18265,05/04/15 03:44:36.661 PM,26.66,,,,,
18266,05/04/15 03:44:37.661 PM,26.66,,,,,
18267,05/04/15 03:44:38.661 PM,26.66,,,,,
18268,05/04/15 03:44:39.661 PM,26.66,,,,,
18269,05/04/15 03:44:40.661 PM,27.00,,,,,
18270,05/04/15 03:44:41.661 PM,26.66,,,,,
18271,05/04/15 03:44:42.661 PM,26.66,,,,,
18272,05/04/15 03:44:43.661 PM,27.00,,,,,
18273,05/04/15 03:44:44.661 PM,27.00,,,,,
18274,05/04/15 03:44:45.661 PM,26.66,,,,,
18275,05/04/15 03:44:46.661 PM,26.66,,,,,
18276,05/04/15 03:44:47.661 PM,26.66,,,,,
18277,05/04/15 03:44:48.661 PM,26.66,,,,,
18278,05/04/15 03:44:49.661 PM,26.66,,,,,
18279,05/04/15 03:44:50.661 PM,26.66,,,,,
18280,05/04/15 03:44:51.661 PM,26.66,,,,,
18281,05/04/15 03:44:52.661 PM,26.66,,,,,
18282,05/04/15 03:44:53.661 PM,26.66,,,,,
18283,05/04/15 03:44:54.661 PM,27.00,,,,,
18284,05/04/15 03:44:55.661 PM,26.66,,,,,
18285,05/04/15 03:44:56.661 PM,26.66,,,,,
18286,05/04/15 03:44:57.661 PM,26.66,,,,,
18287,05/04/15 03:44:58.661 PM,26.66,,,,,
18288,05/04/15 03:44:59.661 PM,26.66,,,,,
18289,05/04/15 03:45:00.661 PM,26.66,,,,,
18290,05/04/15 03:45:01.661 PM,26.66,,,,,
18291,05/04/15 03:45:02.661 PM,26.66,,,,,
18292,05/04/15 03:45:03.661 PM,26.66,,,,,
18293,05/04/15 03:45:04.661 PM,26.66,,,,,
18294,05/04/15 03:45:05.661 PM,26.66,,,,,
18295,05/04/15 03:45:06.661 PM,26.66,,,,,
18296,05/04/15 03:45:07.661 PM,26.66,,,,,
18297,05/04/15 03:45:08.661 PM,26.66,,,,,
18298,05/04/15 03:45:09.661 PM,26.66,,,,,
18299,05/04/15 03:45:10.661 PM,26.66,,,,,
18300,05/04/15 03:45:11.661 PM,26.66,,,,,
18301,05/04/15 03:45:12.661 PM,26.66,,,,,
18302,05/04/15 03:45:13.661 PM,26.66,,,,,
18303,05/04/15 03:45:14.661 PM,26.66,,,,,
18304,05/04/15 03:45:15.661 PM,26.66,,,,,
18305,05/04/15 03:45:16.661 PM,26.66,,,,,
18306,05/04/15 03:45:17.661 PM,26.66,,,,,
18307,05/04/15 03:45:18.661 PM,26.66,,,,,
18308,05/04/15 03:45:19.661 PM,26.66,,,,,
18309,05/04/15 03:45:20.661 PM,26.66,,,,,
18310,05/04/15 03:45:21.661 PM,26.66,,,,,
18311,05/04/15 03:45:22.661 PM,26.66,,,,,
18312,05/04/15 03:45:23.661 PM,26.66,,,,,
18313,05/04/15 03:45:24.661 PM,26.66,,,,,
18314,05/04/15 03:45:25.661 PM,26.66,,,,,
18315,05/04/15 03:45:26.661 PM,26.66,,,,,
18316,05/04/15 03:45:27.661 PM,26.66,,,,,
18317,05/04/15 03:45:28.661 PM,26.66,,,,,
18318,05/04/15 03:45:29.661 PM,26.66,,,,,
18319,05/04/15 03:45:30.661 PM,26.66,,,,,
18320,05/04/15 03:45:31.661 PM,26.66,,,,,
18321,05/04/15 03:45:32.661 PM,26.66,,,,,
18322,05/04/15 03:45:33.661 PM,26.66,,,,,
18323,05/04/15 03:45:34.661 PM,26.66,,,,,
18324,05/04/15 03:45:35.661 PM,26.66,,,,,
18325,05/04/15 03:45:36.661 PM,26.66,,,,,
18326,05/04/15 03:45:37.661 PM,26.66,,,,,
18327,05/04/15 03:45:38.661 PM,26.66,,,,,
18328,05/04/15 03:45:39.661 PM,26.66,,,,,
18329,05/04/15 03:45:40.661 PM,26.66,,,,,
18330,05/04/15 03:45:41.661 PM,26.66,,,,,
18331,05/04/15 03:45:42.661 PM,26.66,,,,,
18332,05/04/15 03:45:43.661 PM,26.66,,,,,
18333,05/04/15 03:45:44.661 PM,26.66,,,,,
18334,05/04/15 03:45:45.661 PM,26.66,,,,,
18335,05/04/15 03:45:46.661 PM,26.66,,,,,
18336,05/04/15 03:45:47.661 PM,26.66,,,,,
18337,05/04/15 03:45:48.661 PM,26.66,,,,,
18338,05/04/15 03:45:49.661 PM,26.66,,,,,
18339,05/04/15 03:45:50.661 PM,26.66,,,,,
18340,05/04/15 03:45:51.661 PM,26.66,,,,,
18341,05/04/15 03:45:52.661 PM,26.66,,,,,
18342,05/04/15 03:45:53.661 PM,26.66,,,,,
18343,05/04/15 03:45:54.661 PM,26.66,,,,,
18344,05/04/15 03:45:55.661 PM,26.66,,,,,
18345,05/04/15 03:45:56.661 PM,26.66,,,,,
18346,05/04/15 03:45:57.661 PM,26.66,,,,,
18347,05/04/15 03:45:58.661 PM,26.66,,,,,
18348,05/04/15 03:45:59.661 PM,26.66,,,,,
18349,05/04/15 03:46:00.661 PM,26.66,,,,,
18350,05/04/15 03:46:01.661 PM,26.66,,,,,
18351,05/04/15 03:46:02.661 PM,26.66,,,,,
18352,05/04/15 03:46:03.661 PM,26.66,,,,,
18353,05/04/15 03:46:04.661 PM,26.66,,,,,
18354,05/04/15 03:46:05.661 PM,26.66,,,,,
18355,05/04/15 03:46:06.661 PM,26.66,,,,,
18356,05/04/15 03:46:07.661 PM,26.66,,,,,
18357,05/04/15 03:46:08.661 PM,26.66,,,,,
18358,05/04/15 03:46:09.661 PM,26.66,,,,,
18359,05/04/15 03:46:10.661 PM,26.66,,,,,
18360,05/04/15 03:46:11.661 PM,26.66,,,,,
18361,05/04/15 03:46:12.661 PM,26.66,,,,,
18362,05/04/15 03:46:13.661 PM,26.66,,,,,
18363,05/04/15 03:46:14.661 PM,26.66,,,,,
18364,05/04/15 03:46:15.661 PM,26.66,,,,,
18365,05/04/15 03:46:16.661 PM,26.66,,,,,
18366,05/04/15 03:46:17.661 PM,26.66,,,,,
18367,05/04/15 03:46:18.661 PM,26.66,,,,,
18368,05/04/15 03:46:19.661 PM,26.66,,,,,
18369,05/04/15 03:46:20.661 PM,26.66,,,,,
18370,05/04/15 03:46:21.661 PM,26.66,,,,,
18371,05/04/15 03:46:22.661 PM,26.66,,,,,
18372,05/04/15 03:46:23.661 PM,26.66,,,,,
18373,05/04/15 03:46:24.661 PM,26.66,,,,,
18374,05/04/15 03:46:25.661 PM,26.66,,,,,
18375,05/04/15 03:46:26.661 PM,26.66,,,,,
18376,05/04/15 03:46:27.661 PM,26.66,,,,,
18377,05/04/15 03:46:28.661 PM,26.66,,,,,
18378,05/04/15 03:46:29.661 PM,26.66,,,,,
18379,05/04/15 03:46:30.661 PM,26.66,,,,,
18380,05/04/15 03:46:31.661 PM,26.66,,,,,
18381,05/04/15 03:46:32.661 PM,26.66,,,,,
18382,05/04/15 03:46:33.661 PM,26.66,,,,,
18383,05/04/15 03:46:34.661 PM,26.66,,,,,
18384,05/04/15 03:46:35.661 PM,26.66,,,,,
18385,05/04/15 03:46:36.661 PM,26.66,,,,,
18386,05/04/15 03:46:37.661 PM,26.66,,,,,
18387,05/04/15 03:46:38.661 PM,26.66,,,,,
18388,05/04/15 03:46:39.661 PM,26.66,,,,,
18389,05/04/15 03:46:40.661 PM,26.66,,,,,
18390,05/04/15 03:46:41.661 PM,26.66,,,,,
18391,05/04/15 03:46:42.661 PM,26.66,,,,,
18392,05/04/15 03:46:43.661 PM,26.66,,,,,
18393,05/04/15 03:46:44.661 PM,26.66,,,,,
18394,05/04/15 03:46:45.661 PM,26.66,,,,,
18395,05/04/15 03:46:46.661 PM,26.66,,,,,
18396,05/04/15 03:46:47.661 PM,26.66,,,,,
18397,05/04/15 03:46:48.661 PM,26.66,,,,,
18398,05/04/15 03:46:49.661 PM,26.66,,,,,
18399,05/04/15 03:46:50.661 PM,26.66,,,,,
18400,05/04/15 03:46:51.661 PM,26.66,,,,,
18401,05/04/15 03:46:52.661 PM,26.66,,,,,
18402,05/04/15 03:46:53.661 PM,26.66,,,,,
18403,05/04/15 03:46:54.661 PM,26.66,,,,,
18404,05/04/15 03:46:55.661 PM,26.66,,,,,
18405,05/04/15 03:46:56.661 PM,26.66,,,,,
18406,05/04/15 03:46:57.661 PM,26.66,,,,,
18407,05/04/15 03:46:58.661 PM,26.66,,,,,
18408,05/04/15 03:46:59.661 PM,26.66,,,,,
18409,05/04/15 03:47:00.661 PM,26.66,,,,,
18410,05/04/15 03:47:01.661 PM,26.66,,,,,
18411,05/04/15 03:47:02.661 PM,26.66,,,,,
18412,05/04/15 03:47:03.661 PM,26.66,,,,,
18413,05/04/15 03:47:04.661 PM,26.66,,,,,
18414,05/04/15 03:47:05.661 PM,26.66,,,,,
18415,05/04/15 03:47:06.661 PM,26.66,,,,,
18416,05/04/15 03:47:07.661 PM,26.66,,,,,
18417,05/04/15 03:47:08.661 PM,26.66,,,,,
18418,05/04/15 03:47:09.661 PM,26.66,,,,,
18419,05/04/15 03:47:10.661 PM,26.66,,,,,
18420,05/04/15 03:47:11.661 PM,26.66,,,,,
18421,05/04/15 03:47:12.661 PM,26.66,,,,,
18422,05/04/15 03:47:13.661 PM,26.66,,,,,
18423,05/04/15 03:47:14.661 PM,26.66,,,,,
18424,05/04/15 03:47:15.661 PM,26.66,,,,,
18425,05/04/15 03:47:16.661 PM,26.66,,,,,
18426,05/04/15 03:47:17.661 PM,26.66,,,,,
18427,05/04/15 03:47:18.661 PM,26.66,,,,,
18428,05/04/15 03:47:19.661 PM,26.66,,,,,
18429,05/04/15 03:47:20.661 PM,26.66,,,,,
18430,05/04/15 03:47:21.661 PM,26.66,,,,,
18431,05/04/15 03:47:22.661 PM,26.66,,,,,
18432,05/04/15 03:47:23.661 PM,26.66,,,,,
18433,05/04/15 03:47:24.661 PM,26.66,,,,,
18434,05/04/15 03:47:25.661 PM,26.66,,,,,
18435,05/04/15 03:47:26.661 PM,26.66,,,,,
18436,05/04/15 03:47:27.661 PM,26.66,,,,,
18437,05/04/15 03:47:28.661 PM,26.66,,,,,
18438,05/04/15 03:47:29.661 PM,26.66,,,,,
18439,05/04/15 03:47:30.661 PM,26.66,,,,,
18440,05/04/15 03:47:31.661 PM,26.66,,,,,
18441,05/04/15 03:47:32.661 PM,26.66,,,,,
18442,05/04/15 03:47:33.661 PM,26.66,,,,,
18443,05/04/15 03:47:34.661 PM,26.66,,,,,
18444,05/04/15 03:47:35.661 PM,26.66,,,,,
18445,05/04/15 03:47:36.661 PM,26.66,,,,,
18446,05/04/15 03:47:37.661 PM,26.66,,,,,
18447,05/04/15 03:47:38.661 PM,26.66,,,,,
18448,05/04/15 03:47:39.661 PM,26.66,,,,,
18449,05/04/15 03:47:40.661 PM,26.66,,,,,
18450,05/04/15 03:47:41.661 PM,26.66,,,,,
18451,05/04/15 03:47:42.661 PM,26.66,,,,,
18452,05/04/15 03:47:43.661 PM,26.66,,,,,
18453,05/04/15 03:47:44.661 PM,26.66,,,,,
18454,05/04/15 03:47:45.661 PM,26.66,,,,,
18455,05/04/15 03:47:46.661 PM,26.66,,,,,
18456,05/04/15 03:47:47.661 PM,26.66,,,,,
18457,05/04/15 03:47:48.661 PM,26.66,,,,,
18458,05/04/15 03:47:49.661 PM,26.66,,,,,
18459,05/04/15 03:47:50.661 PM,26.66,,,,,
18460,05/04/15 03:47:51.661 PM,26.66,,,,,
18461,05/04/15 03:47:52.661 PM,26.66,,,,,
18462,05/04/15 03:47:53.661 PM,26.66,,,,,
18463,05/04/15 03:47:54.661 PM,26.66,,,,,
18464,05/04/15 03:47:55.661 PM,26.66,,,,,
18465,05/04/15 03:47:56.661 PM,26.66,,,,,
18466,05/04/15 03:47:57.661 PM,26.66,,,,,
18467,05/04/15 03:47:58.661 PM,26.66,,,,,
18468,05/04/15 03:47:59.661 PM,26.66,,,,,
18469,05/04/15 03:48:00.661 PM,26.66,,,,,
18470,05/04/15 03:48:01.661 PM,26.66,,,,,
18471,05/04/15 03:48:02.661 PM,26.66,,,,,
18472,05/04/15 03:48:03.661 PM,26.66,,,,,
18473,05/04/15 03:48:04.661 PM,26.66,,,,,
18474,05/04/15 03:48:05.661 PM,26.66,,,,,
18475,05/04/15 03:48:06.661 PM,26.33,,,,,
18476,05/04/15 03:48:07.661 PM,26.33,,,,,
18477,05/04/15 03:48:08.661 PM,26.66,,,,,
18478,05/04/15 03:48:09.661 PM,26.33,,,,,
18479,05/04/15 03:48:10.661 PM,26.66,,,,,
18480,05/04/15 03:48:11.661 PM,26.33,,,,,
18481,05/04/15 03:48:12.661 PM,26.66,,,,,
18482,05/04/15 03:48:13.661 PM,26.66,,,,,
18483,05/04/15 03:48:14.661 PM,26.66,,,,,
18484,05/04/15 03:48:15.661 PM,26.33,,,,,
18485,05/04/15 03:48:16.661 PM,26.66,,,,,
18486,05/04/15 03:48:17.661 PM,26.66,,,,,
18487,05/04/15 03:48:18.661 PM,26.66,,,,,
18488,05/04/15 03:48:19.661 PM,26.33,,,,,
18489,05/04/15 03:48:20.661 PM,26.66,,,,,
18490,05/04/15 03:48:21.661 PM,26.33,,,,,
18491,05/04/15 03:48:22.661 PM,26.66,,,,,
18492,05/04/15 03:48:23.661 PM,26.66,,,,,
18493,05/04/15 03:48:24.661 PM,26.66,,,,,
18494,05/04/15 03:48:25.661 PM,26.66,,,,,
18495,05/04/15 03:48:26.661 PM,26.33,,,,,
18496,05/04/15 03:48:27.661 PM,26.66,,,,,
18497,05/04/15 03:48:28.661 PM,26.66,,,,,
18498,05/04/15 03:48:29.661 PM,26.66,,,,,
18499,05/04/15 03:48:30.661 PM,26.33,,,,,
18500,05/04/15 03:48:31.661 PM,26.33,,,,,
18501,05/04/15 03:48:32.661 PM,26.33,,,,,
18502,05/04/15 03:48:33.661 PM,26.33,,,,,
18503,05/04/15 03:48:34.661 PM,26.33,,,,,
18504,05/04/15 03:48:35.661 PM,26.33,,,,,
18505,05/04/15 03:48:36.661 PM,26.66,,,,,
18506,05/04/15 03:48:37.661 PM,26.33,,,,,
18507,05/04/15 03:48:38.661 PM,26.33,,,,,
18508,05/04/15 03:48:39.661 PM,26.33,,,,,
18509,05/04/15 03:48:40.661 PM,26.33,,,,,
18510,05/04/15 03:48:41.661 PM,26.33,,,,,
18511,05/04/15 03:48:42.661 PM,26.33,,,,,
18512,05/04/15 03:48:43.661 PM,26.33,,,,,
18513,05/04/15 03:48:44.661 PM,26.66,,,,,
18514,05/04/15 03:48:45.661 PM,26.33,,,,,
18515,05/04/15 03:48:46.661 PM,26.33,,,,,
18516,05/04/15 03:48:47.661 PM,26.33,,,,,
18517,05/04/15 03:48:48.661 PM,26.33,,,,,
18518,05/04/15 03:48:49.661 PM,26.33,,,,,
18519,05/04/15 03:48:50.661 PM,26.33,,,,,
18520,05/04/15 03:48:51.661 PM,26.33,,,,,
18521,05/04/15 03:48:52.661 PM,26.33,,,,,
18522,05/04/15 03:48:53.661 PM,26.66,,,,,
18523,05/04/15 03:48:54.661 PM,26.33,,,,,
18524,05/04/15 03:48:55.661 PM,26.33,,,,,
18525,05/04/15 03:48:56.661 PM,26.33,,,,,
18526,05/04/15 03:48:57.661 PM,26.66,,,,,
18527,05/04/15 03:48:58.661 PM,26.33,,,,,
18528,05/04/15 03:48:59.661 PM,26.33,,,,,
18529,05/04/15 03:49:00.661 PM,26.33,,,,,
18530,05/04/15 03:49:01.661 PM,26.33,,,,,
18531,05/04/15 03:49:02.661 PM,26.33,,,,,
18532,05/04/15 03:49:03.661 PM,26.33,,,,,
18533,05/04/15 03:49:04.661 PM,26.33,,,,,
18534,05/04/15 03:49:05.661 PM,26.33,,,,,
18535,05/04/15 03:49:06.661 PM,26.33,,,,,
18536,05/04/15 03:49:07.661 PM,26.33,,,,,
18537,05/04/15 03:49:08.661 PM,26.33,,,,,
18538,05/04/15 03:49:09.661 PM,26.33,,,,,
18539,05/04/15 03:49:10.661 PM,26.33,,,,,
18540,05/04/15 03:49:11.661 PM,26.33,,,,,
18541,05/04/15 03:49:12.661 PM,26.33,,,,,
18542,05/04/15 03:49:13.661 PM,26.33,,,,,
18543,05/04/15 03:49:14.661 PM,26.33,,,,,
18544,05/04/15 03:49:15.661 PM,26.33,,,,,
18545,05/04/15 03:49:16.661 PM,26.33,,,,,
18546,05/04/15 03:49:17.661 PM,26.33,,,,,
18547,05/04/15 03:49:18.661 PM,26.33,,,,,
18548,05/04/15 03:49:19.661 PM,26.33,,,,,
18549,05/04/15 03:49:20.661 PM,26.33,,,,,
18550,05/04/15 03:49:21.661 PM,26.33,,,,,
18551,05/04/15 03:49:22.661 PM,26.33,,,,,
18552,05/04/15 03:49:23.661 PM,26.33,,,,,
18553,05/04/15 03:49:24.661 PM,26.33,,,,,
18554,05/04/15 03:49:25.661 PM,26.33,,,,,
18555,05/04/15 03:49:26.661 PM,26.33,,,,,
18556,05/04/15 03:49:27.661 PM,26.33,,,,,
18557,05/04/15 03:49:28.661 PM,26.33,,,,,
18558,05/04/15 03:49:29.661 PM,26.33,,,,,
18559,05/04/15 03:49:30.661 PM,26.33,,,,,
18560,05/04/15 03:49:31.661 PM,26.33,,,,,
18561,05/04/15 03:49:32.661 PM,26.33,,,,,
18562,05/04/15 03:49:33.661 PM,26.33,,,,,
18563,05/04/15 03:49:34.661 PM,26.33,,,,,
18564,05/04/15 03:49:35.661 PM,26.33,,,,,
18565,05/04/15 03:49:36.661 PM,26.33,,,,,
18566,05/04/15 03:49:37.661 PM,26.33,,,,,
18567,05/04/15 03:49:38.661 PM,26.33,,,,,
18568,05/04/15 03:49:39.661 PM,26.33,,,,,
18569,05/04/15 03:49:40.661 PM,26.33,,,,,
18570,05/04/15 03:49:41.661 PM,26.33,,,,,
18571,05/04/15 03:49:42.661 PM,26.33,,,,,
18572,05/04/15 03:49:43.661 PM,26.33,,,,,
18573,05/04/15 03:49:44.661 PM,26.33,,,,,
18574,05/04/15 03:49:45.661 PM,26.33,,,,,
18575,05/04/15 03:49:46.661 PM,26.33,,,,,
18576,05/04/15 03:49:47.661 PM,26.33,,,,,
18577,05/04/15 03:49:48.661 PM,26.33,,,,,
18578,05/04/15 03:49:49.661 PM,26.33,,,,,
18579,05/04/15 03:49:50.661 PM,26.33,,,,,
18580,05/04/15 03:49:51.661 PM,26.33,,,,,
18581,05/04/15 03:49:52.661 PM,26.33,,,,,
18582,05/04/15 03:49:53.661 PM,26.33,,,,,
18583,05/04/15 03:49:54.661 PM,26.33,,,,,
18584,05/04/15 03:49:55.661 PM,26.33,,,,,
18585,05/04/15 03:49:56.661 PM,26.33,,,,,
18586,05/04/15 03:49:57.661 PM,26.33,,,,,
18587,05/04/15 03:49:58.661 PM,26.33,,,,,
18588,05/04/15 03:49:59.661 PM,26.33,,,,,
18589,05/04/15 03:50:00.661 PM,26.33,,,,,
18590,05/04/15 03:50:01.661 PM,26.33,,,,,
18591,05/04/15 03:50:02.661 PM,26.33,,,,,
18592,05/04/15 03:50:03.661 PM,26.33,,,,,
18593,05/04/15 03:50:04.661 PM,26.33,,,,,
18594,05/04/15 03:50:05.661 PM,26.33,,,,,
18595,05/04/15 03:50:06.661 PM,26.33,,,,,
18596,05/04/15 03:50:07.661 PM,26.33,,,,,
18597,05/04/15 03:50:08.661 PM,26.33,,,,,
18598,05/04/15 03:50:09.661 PM,26.33,,,,,
18599,05/04/15 03:50:10.661 PM,26.33,,,,,
18600,05/04/15 03:50:11.661 PM,26.33,,,,,
18601,05/04/15 03:50:12.661 PM,26.33,,,,,
18602,05/04/15 03:50:13.661 PM,26.33,,,,,
18603,05/04/15 03:50:14.661 PM,26.33,,,,,
18604,05/04/15 03:50:15.661 PM,26.33,,,,,
18605,05/04/15 03:50:16.661 PM,26.33,,,,,
18606,05/04/15 03:50:17.661 PM,26.33,,,,,
18607,05/04/15 03:50:18.661 PM,26.33,,,,,
18608,05/04/15 03:50:19.661 PM,26.33,,,,,
18609,05/04/15 03:50:20.661 PM,26.33,,,,,
18610,05/04/15 03:50:21.661 PM,26.33,,,,,
18611,05/04/15 03:50:22.661 PM,26.33,,,,,
18612,05/04/15 03:50:23.661 PM,26.33,,,,,
18613,05/04/15 03:50:24.661 PM,26.33,,,,,
18614,05/04/15 03:50:25.661 PM,26.33,,,,,
18615,05/04/15 03:50:26.661 PM,26.33,,,,,
18616,05/04/15 03:50:27.661 PM,26.33,,,,,
18617,05/04/15 03:50:28.661 PM,26.33,,,,,
18618,05/04/15 03:50:29.661 PM,26.33,,,,,
18619,05/04/15 03:50:30.661 PM,26.33,,,,,
18620,05/04/15 03:50:31.661 PM,26.33,,,,,
18621,05/04/15 03:50:32.661 PM,26.33,,,,,
18622,05/04/15 03:50:33.661 PM,26.33,,,,,
18623,05/04/15 03:50:34.661 PM,26.33,,,,,
18624,05/04/15 03:50:35.661 PM,26.33,,,,,
18625,05/04/15 03:50:36.661 PM,26.33,,,,,
18626,05/04/15 03:50:37.661 PM,26.33,,,,,
18627,05/04/15 03:50:38.661 PM,26.33,,,,,
18628,05/04/15 03:50:39.661 PM,26.33,,,,,
18629,05/04/15 03:50:40.661 PM,26.33,,,,,
18630,05/04/15 03:50:41.661 PM,26.33,,,,,
18631,05/04/15 03:50:42.661 PM,26.33,,,,,
18632,05/04/15 03:50:43.661 PM,26.33,,,,,
18633,05/04/15 03:50:44.661 PM,26.33,,,,,
18634,05/04/15 03:50:45.661 PM,26.33,,,,,
18635,05/04/15 03:50:46.661 PM,26.33,,,,,
18636,05/04/15 03:50:47.661 PM,25.99,,,,,
18637,05/04/15 03:50:48.661 PM,26.33,,,,,
18638,05/04/15 03:50:49.661 PM,26.33,,,,,
18639,05/04/15 03:50:50.661 PM,26.33,,,,,
18640,05/04/15 03:50:51.661 PM,26.33,,,,,
18641,05/04/15 03:50:52.661 PM,26.33,,,,,
18642,05/04/15 03:50:53.661 PM,26.33,,,,,
18643,05/04/15 03:50:54.661 PM,26.33,,,,,
18644,05/04/15 03:50:55.661 PM,26.33,,,,,
18645,05/04/15 03:50:56.661 PM,26.33,,,,,
18646,05/04/15 03:50:57.661 PM,26.33,,,,,
18647,05/04/15 03:50:58.661 PM,26.33,,,,,
18648,05/04/15 03:50:59.661 PM,25.99,,,,,
18649,05/04/15 03:51:00.661 PM,26.33,,,,,
18650,05/04/15 03:51:01.661 PM,26.33,,,,,
18651,05/04/15 03:51:02.661 PM,26.33,,,,,
18652,05/04/15 03:51:03.661 PM,26.33,,,,,
18653,05/04/15 03:51:04.661 PM,26.33,,,,,
18654,05/04/15 03:51:05.661 PM,26.33,,,,,
18655,05/04/15 03:51:06.661 PM,26.33,,,,,
18656,05/04/15 03:51:07.661 PM,26.33,,,,,
18657,05/04/15 03:51:08.661 PM,26.33,,,,,
18658,05/04/15 03:51:09.661 PM,26.33,,,,,
18659,05/04/15 03:51:10.661 PM,26.33,,,,,
18660,05/04/15 03:51:11.661 PM,26.33,,,,,
18661,05/04/15 03:51:12.661 PM,26.33,,,,,
18662,05/04/15 03:51:13.661 PM,26.33,,,,,
18663,05/04/15 03:51:14.661 PM,26.33,,,,,
18664,05/04/15 03:51:15.661 PM,26.33,,,,,
18665,05/04/15 03:51:16.661 PM,26.33,,,,,
18666,05/04/15 03:51:17.661 PM,26.33,,,,,
18667,05/04/15 03:51:18.661 PM,26.33,,,,,
18668,05/04/15 03:51:19.661 PM,26.33,,,,,
18669,05/04/15 03:51:20.661 PM,26.33,,,,,
18670,05/04/15 03:51:21.661 PM,26.33,,,,,
18671,05/04/15 03:51:22.661 PM,26.33,,,,,
18672,05/04/15 03:51:23.661 PM,26.33,,,,,
18673,05/04/15 03:51:24.661 PM,26.33,,,,,
18674,05/04/15 03:51:25.661 PM,26.33,,,,,
18675,05/04/15 03:51:26.661 PM,26.33,,,,,
18676,05/04/15 03:51:27.661 PM,26.33,,,,,
18677,05/04/15 03:51:28.661 PM,26.33,,,,,
18678,05/04/15 03:51:29.661 PM,26.33,,,,,
18679,05/04/15 03:51:30.661 PM,26.33,,,,,
18680,05/04/15 03:51:31.661 PM,26.33,,,,,
18681,05/04/15 03:51:32.661 PM,26.33,,,,,
18682,05/04/15 03:51:33.661 PM,25.99,,,,,
18683,05/04/15 03:51:34.661 PM,26.33,,,,,
18684,05/04/15 03:51:35.661 PM,26.33,,,,,
18685,05/04/15 03:51:36.661 PM,26.33,,,,,
18686,05/04/15 03:51:37.661 PM,26.33,,,,,
18687,05/04/15 03:51:38.661 PM,26.33,,,,,
18688,05/04/15 03:51:39.661 PM,26.33,,,,,
18689,05/04/15 03:51:40.661 PM,25.99,,,,,
18690,05/04/15 03:51:41.661 PM,26.33,,,,,
18691,05/04/15 03:51:42.661 PM,26.33,,,,,
18692,05/04/15 03:51:43.661 PM,26.33,,,,,
18693,05/04/15 03:51:44.661 PM,26.33,,,,,
18694,05/04/15 03:51:45.661 PM,26.33,,,,,
18695,05/04/15 03:51:46.661 PM,26.33,,,,,
18696,05/04/15 03:51:47.661 PM,26.33,,,,,
18697,05/04/15 03:51:48.661 PM,26.33,,,,,
18698,05/04/15 03:51:49.661 PM,26.33,,,,,
18699,05/04/15 03:51:50.661 PM,26.33,,,,,
18700,05/04/15 03:51:51.661 PM,26.33,,,,,
18701,05/04/15 03:51:52.661 PM,26.33,,,,,
18702,05/04/15 03:51:53.661 PM,25.99,,,,,
18703,05/04/15 03:51:54.661 PM,25.99,,,,,
18704,05/04/15 03:51:55.661 PM,26.33,,,,,
18705,05/04/15 03:51:56.661 PM,26.33,,,,,
18706,05/04/15 03:51:57.661 PM,26.33,,,,,
18707,05/04/15 03:51:58.661 PM,26.33,,,,,
18708,05/04/15 03:51:59.661 PM,26.33,,,,,
18709,05/04/15 03:52:00.661 PM,25.99,,,,,
18710,05/04/15 03:52:01.661 PM,26.33,,,,,
18711,05/04/15 03:52:02.661 PM,25.99,,,,,
18712,05/04/15 03:52:03.661 PM,26.33,,,,,
18713,05/04/15 03:52:04.661 PM,26.33,,,,,
18714,05/04/15 03:52:05.661 PM,26.33,,,,,
18715,05/04/15 03:52:06.661 PM,26.33,,,,,
18716,05/04/15 03:52:07.661 PM,26.33,,,,,
18717,05/04/15 03:52:08.661 PM,26.33,,,,,
18718,05/04/15 03:52:09.661 PM,26.33,,,,,
18719,05/04/15 03:52:10.661 PM,26.33,,,,,
18720,05/04/15 03:52:11.661 PM,25.99,,,,,
18721,05/04/15 03:52:12.661 PM,26.33,,,,,
18722,05/04/15 03:52:13.661 PM,25.99,,,,,
18723,05/04/15 03:52:14.661 PM,26.33,,,,,
18724,05/04/15 03:52:15.661 PM,25.99,,,,,
18725,05/04/15 03:52:16.661 PM,26.33,,,,,
18726,05/04/15 03:52:17.661 PM,26.33,,,,,
18727,05/04/15 03:52:18.661 PM,26.33,,,,,
18728,05/04/15 03:52:19.661 PM,25.99,,,,,
18729,05/04/15 03:52:20.661 PM,26.33,,,,,
18730,05/04/15 03:52:21.661 PM,25.99,,,,,
18731,05/04/15 03:52:22.661 PM,26.33,,,,,
